日期,股票代號,股票名稱,收盤價
2017/4/27,2867,三商壽,15.4
2017/4/28,2867,三商壽,15.45
2017/5/2,2867,三商壽,15.35
2017/5/3,2867,三商壽,15.4
2017/5/4,2867,三商壽,15.35
2017/5/5,2867,三商壽,15.35
2017/5/8,2867,三商壽,15.3
2017/5/9,2867,三商壽,15.2
2017/5/10,2867,三商壽,15.35
2017/5/11,2867,三商壽,15.4
2017/5/12,2867,三商壽,15.45
2017/5/15,2867,三商壽,15.35
2017/5/16,2867,三商壽,15.4
2017/5/17,2867,三商壽,15.65
2017/5/18,2867,三商壽,15.8
2017/5/19,2867,三商壽,15.7
2017/5/22,2867,三商壽,15.75
2017/5/23,2867,三商壽,15.75
2017/5/24,2867,三商壽,15.9
2017/5/25,2867,三商壽,15.95
2016/1/4,2880,華南金,14.95
2016/1/5,2880,華南金,14.9
2016/1/6,2880,華南金,14.85
2016/1/7,2880,華南金,14.6
2016/1/8,2880,華南金,14.6
2016/1/11,2880,華南金,14.35
2016/1/12,2880,華南金,14.45
2016/1/13,2880,華南金,14.45
2016/1/14,2880,華南金,14.4
2016/1/15,2880,華南金,14.25
2016/1/18,2880,華南金,14.05
2016/1/19,2880,華南金,14.15
2016/1/20,2880,華南金,14.2
2016/1/21,2880,華南金,13.9
2016/1/22,2880,華南金,14.05
2016/1/25,2880,華南金,14.55
2016/1/26,2880,華南金,14.3
2016/1/27,2880,華南金,14.45
2016/1/28,2880,華南金,14.3
2016/1/29,2880,華南金,14.8
2016/1/30,2880,華南金,15
2016/2/1,2880,華南金,15
2016/2/2,2880,華南金,14.95
2016/2/3,2880,華南金,14.65
2016/2/15,2880,華南金,14.85
2016/2/16,2880,華南金,15.2
2016/2/17,2880,華南金,14.95
2016/2/18,2880,華南金,15.15
2016/2/19,2880,華南金,15.35
2016/2/22,2880,華南金,15.35
2016/2/23,2880,華南金,15.35
2016/2/24,2880,華南金,15.25
2016/2/25,2880,華南金,15.4
2016/2/26,2880,華南金,15.5
2016/3/1,2880,華南金,15.45
2016/3/2,2880,華南金,15.6
2016/3/3,2880,華南金,15.8
2016/3/4,2880,華南金,15.9
2016/3/7,2880,華南金,15.9
2016/3/8,2880,華南金,15.95
2016/3/9,2880,華南金,15.7
2016/3/10,2880,華南金,15.8
2016/3/11,2880,華南金,15.85
2016/3/14,2880,華南金,15.85
2016/3/15,2880,華南金,15.6
2016/3/16,2880,華南金,15.6
2016/3/17,2880,華南金,15.85
2016/3/18,2880,華南金,16
2016/3/21,2880,華南金,15.8
2016/3/22,2880,華南金,15.9
2016/3/23,2880,華南金,16
2016/3/24,2880,華南金,15.9
2016/3/25,2880,華南金,15.85
2016/3/28,2880,華南金,15.85
2016/3/29,2880,華南金,15.8
2016/3/30,2880,華南金,15.9
2016/3/31,2880,華南金,16
2016/4/1,2880,華南金,15.7
2016/4/6,2880,華南金,15.65
2016/4/7,2880,華南金,15.5
2016/4/8,2880,華南金,15.45
2016/4/11,2880,華南金,15.55
2016/4/12,2880,華南金,15.6
2016/4/13,2880,華南金,15.9
2016/4/14,2880,華南金,15.9
2016/4/15,2880,華南金,15.9
2016/4/18,2880,華南金,15.85
2016/4/19,2880,華南金,15.85
2016/4/20,2880,華南金,15.55
2016/4/21,2880,華南金,15.75
2016/4/22,2880,華南金,15.7
2016/4/25,2880,華南金,15.8
2016/4/26,2880,華南金,15.8
2016/4/27,2880,華南金,15.7
2016/4/28,2880,華南金,15.5
2016/4/29,2880,華南金,15.65
2016/5/3,2880,華南金,15.8
2016/5/4,2880,華南金,15.7
2016/5/5,2880,華南金,15.55
2016/5/6,2880,華南金,15.45
2016/5/9,2880,華南金,15.45
2016/5/10,2880,華南金,15.45
2016/5/11,2880,華南金,15.45
2016/5/12,2880,華南金,15.55
2016/5/13,2880,華南金,15.8
2016/5/16,2880,華南金,15.55
2016/5/17,2880,華南金,15.65
2016/5/18,2880,華南金,15.85
2016/5/19,2880,華南金,15.75
2016/5/20,2880,華南金,15.65
2016/5/23,2880,華南金,15.85
2016/5/24,2880,華南金,15.9
2016/5/25,2880,華南金,16
2016/5/26,2880,華南金,16.05
2016/5/27,2880,華南金,16.35
2016/5/30,2880,華南金,16.4
2016/5/31,2880,華南金,16.25
2016/6/1,2880,華南金,16.45
2016/6/2,2880,華南金,16.4
2016/6/3,2880,華南金,16.5
2016/6/4,2880,華南金,16.45
2016/6/6,2880,華南金,16.55
2016/6/7,2880,華南金,16.8
2016/6/8,2880,華南金,16.95
2016/6/13,2880,華南金,16.5
2016/6/14,2880,華南金,16.6
2016/6/15,2880,華南金,16.65
2016/6/16,2880,華南金,16.4
2016/6/17,2880,華南金,16.65
2016/6/20,2880,華南金,16.7
2016/6/21,2880,華南金,16.95
2016/6/22,2880,華南金,16.8
2016/6/23,2880,華南金,16.85
2016/6/24,2880,華南金,16.45
2016/6/27,2880,華南金,16.45
2016/6/28,2880,華南金,16.45
2016/6/29,2880,華南金,16.6
2016/6/30,2880,華南金,16.7
2016/7/1,2880,華南金,16.8
2016/7/4,2880,華南金,16.8
2016/7/5,2880,華南金,16.75
2016/7/6,2880,華南金,16.6
2016/7/7,2880,華南金,16.6
2016/7/11,2880,華南金,16.9
2016/7/12,2880,華南金,16.95
2016/7/13,2880,華南金,17.05
2016/7/14,2880,華南金,17.2
2016/7/15,2880,華南金,17.35
2016/7/18,2880,華南金,17.4
2016/7/19,2880,華南金,17.5
2016/7/20,2880,華南金,17.45
2016/7/21,2880,華南金,17.45
2016/7/22,2880,華南金,17.4
2016/7/25,2880,華南金,17.45
2016/7/26,2880,華南金,17.4
2016/7/27,2880,華南金,17.45
2016/7/28,2880,華南金,17.5
2016/7/29,2880,華南金,17.4
2016/8/1,2880,華南金,17.55
2016/8/2,2880,華南金,17.55
2016/8/3,2880,華南金,17.35
2016/8/4,2880,華南金,17.3
2016/8/5,2880,華南金,17.45
2016/8/8,2880,華南金,17.65
2016/8/9,2880,華南金,17.6
2016/8/10,2880,華南金,17.8
2016/8/11,2880,華南金,17.7
2016/8/12,2880,華南金,17.7
2016/8/15,2880,華南金,17.6
2016/8/16,2880,華南金,17.7
2016/8/17,2880,華南金,17.75
2016/8/18,2880,華南金,16.25
2016/8/19,2880,華南金,16.1
2016/8/22,2880,華南金,15.9
2016/8/23,2880,華南金,16.1
2016/8/24,2880,華南金,16
2016/8/25,2880,華南金,16.15
2016/8/26,2880,華南金,16.2
2016/8/29,2880,華南金,16.3
2016/8/30,2880,華南金,16.25
2016/8/31,2880,華南金,16.35
2016/9/1,2880,華南金,16
2016/9/2,2880,華南金,16.15
2016/9/5,2880,華南金,16.3
2016/9/6,2880,華南金,16.35
2016/9/7,2880,華南金,16.35
2016/9/8,2880,華南金,16.5
2016/9/9,2880,華南金,16.35
2016/9/10,2880,華南金,16.2
2016/9/12,2880,華南金,16.05
2016/9/13,2880,華南金,16.15
2016/9/14,2880,華南金,15.9
2016/9/19,2880,華南金,16.25
2016/9/20,2880,華南金,16.2
2016/9/21,2880,華南金,16.2
2016/9/22,2880,華南金,16.3
2016/9/23,2880,華南金,16.35
2016/9/26,2880,華南金,16.3
2016/9/29,2880,華南金,16.3
2016/9/30,2880,華南金,16.05
2016/10/3,2880,華南金,16.1
2016/10/4,2880,華南金,16.3
2016/10/5,2880,華南金,16.3
2016/10/6,2880,華南金,16.2
2016/10/7,2880,華南金,16.05
2016/10/11,2880,華南金,16.1
2016/10/12,2880,華南金,16.1
2016/10/13,2880,華南金,16.15
2016/10/14,2880,華南金,16
2016/10/17,2880,華南金,16.05
2016/10/18,2880,華南金,16.15
2016/10/19,2880,華南金,16.15
2016/10/20,2880,華南金,16.15
2016/10/21,2880,華南金,16.1
2016/10/24,2880,華南金,16.1
2016/10/25,2880,華南金,16.15
2016/10/26,2880,華南金,16.05
2016/10/27,2880,華南金,16
2016/10/28,2880,華南金,16.1
2016/10/31,2880,華南金,16.05
2016/11/1,2880,華南金,16.1
2016/11/2,2880,華南金,16
2016/11/3,2880,華南金,15.9
2016/11/4,2880,華南金,15.85
2016/11/7,2880,華南金,15.9
2016/11/8,2880,華南金,16.05
2016/11/9,2880,華南金,15.75
2016/11/10,2880,華南金,15.85
2016/11/11,2880,華南金,15.6
2016/11/14,2880,華南金,15.6
2016/11/15,2880,華南金,15.6
2016/11/16,2880,華南金,15.65
2016/11/17,2880,華南金,15.65
2016/11/18,2880,華南金,15.65
2016/11/21,2880,華南金,15.7
2016/11/22,2880,華南金,15.7
2016/11/23,2880,華南金,15.85
2016/11/24,2880,華南金,15.9
2016/11/25,2880,華南金,16
2016/11/28,2880,華南金,16.1
2016/11/29,2880,華南金,16
2016/11/30,2880,華南金,16.2
2016/12/1,2880,華南金,16.15
2016/12/2,2880,華南金,16.15
2016/12/5,2880,華南金,16
2016/12/6,2880,華南金,16.1
2016/12/7,2880,華南金,16.2
2016/12/8,2880,華南金,16.45
2016/12/9,2880,華南金,16.5
2016/12/12,2880,華南金,16.5
2016/12/13,2880,華南金,16.55
2016/12/14,2880,華南金,16.4
2016/12/15,2880,華南金,16.45
2016/12/16,2880,華南金,16.35
2016/12/19,2880,華南金,16.3
2016/12/20,2880,華南金,16.25
2016/12/21,2880,華南金,16.2
2016/12/22,2880,華南金,16.05
2016/12/23,2880,華南金,16
2016/12/26,2880,華南金,16.1
2016/12/27,2880,華南金,16.1
2016/12/28,2880,華南金,16.25
2016/12/29,2880,華南金,16.1
2016/12/30,2880,華南金,16.25
2017/1/3,2880,華南金,16.25
2017/1/4,2880,華南金,16.2
2017/1/5,2880,華南金,16.35
2017/1/6,2880,華南金,16.4
2017/1/9,2880,華南金,16.45
2017/1/10,2880,華南金,16.45
2017/1/11,2880,華南金,16.5
2017/1/12,2880,華南金,16.65
2017/1/13,2880,華南金,16.55
2017/1/16,2880,華南金,16.35
2017/1/17,2880,華南金,16.45
2017/1/18,2880,華南金,16.35
2017/1/19,2880,華南金,16.3
2017/1/20,2880,華南金,16.35
2017/1/23,2880,華南金,16.45
2017/1/24,2880,華南金,16.45
2017/2/2,2880,華南金,16.3
2017/2/3,2880,華南金,16.45
2017/2/6,2880,華南金,16.5
2017/2/7,2880,華南金,16.65
2017/2/8,2880,華南金,16.6
2017/2/9,2880,華南金,16.65
2017/2/10,2880,華南金,16.8
2017/2/13,2880,華南金,16.85
2017/2/14,2880,華南金,16.85
2017/2/15,2880,華南金,17
2017/2/16,2880,華南金,16.95
2017/2/17,2880,華南金,16.95
2017/2/18,2880,華南金,16.95
2017/2/20,2880,華南金,16.95
2017/2/21,2880,華南金,16.9
2017/2/22,2880,華南金,16.95
2017/2/23,2880,華南金,16.9
2017/2/24,2880,華南金,16.9
2017/3/1,2880,華南金,16.8
2017/3/2,2880,華南金,16.9
2017/3/3,2880,華南金,16.85
2017/3/6,2880,華南金,16.9
2017/3/7,2880,華南金,16.9
2017/3/8,2880,華南金,16.85
2017/3/9,2880,華南金,16.8
2017/3/10,2880,華南金,16.8
2017/3/13,2880,華南金,16.85
2017/3/14,2880,華南金,16.85
2017/3/15,2880,華南金,16.85
2017/3/16,2880,華南金,17
2017/3/17,2880,華南金,17.05
2017/3/20,2880,華南金,17
2017/3/21,2880,華南金,17.05
2017/3/22,2880,華南金,16.95
2017/3/23,2880,華南金,16.95
2017/3/24,2880,華南金,16.9
2017/3/27,2880,華南金,16.95
2017/3/28,2880,華南金,17
2017/3/29,2880,華南金,16.95
2017/3/30,2880,華南金,17
2017/3/31,2880,華南金,16.95
2017/4/5,2880,華南金,17.05
2017/4/6,2880,華南金,16.95
2017/4/7,2880,華南金,16.9
2017/4/10,2880,華南金,16.95
2017/4/11,2880,華南金,16.9
2017/4/12,2880,華南金,16.95
2017/4/13,2880,華南金,16.85
2017/4/14,2880,華南金,16.75
2017/4/17,2880,華南金,16.75
2017/4/18,2880,華南金,16.8
2017/4/19,2880,華南金,16.65
2017/4/20,2880,華南金,16.6
2017/4/21,2880,華南金,16.65
2017/4/24,2880,華南金,16.65
2017/4/25,2880,華南金,16.8
2017/4/26,2880,華南金,16.8
2017/4/27,2880,華南金,16.85
2017/4/28,2880,華南金,16.9
2017/5/2,2880,華南金,17.2
2017/5/3,2880,華南金,17.2
2017/5/4,2880,華南金,17.3
2017/5/5,2880,華南金,17.15
2017/5/8,2880,華南金,17.25
2017/5/9,2880,華南金,17.2
2017/5/10,2880,華南金,17.15
2017/5/11,2880,華南金,17.15
2017/5/12,2880,華南金,17.15
2017/5/15,2880,華南金,17.2
2017/5/16,2880,華南金,17.15
2017/5/17,2880,華南金,17.15
2017/5/18,2880,華南金,17.1
2017/5/19,2880,華南金,17.15
2017/5/22,2880,華南金,17.15
2017/5/23,2880,華南金,17.15
2017/5/24,2880,華南金,17.2
2017/5/25,2880,華南金,17.15
2016/1/4,2881,富邦金,43.55
2016/1/5,2881,富邦金,42.45
2016/1/6,2881,富邦金,41
2016/1/7,2881,富邦金,39.65
2016/1/8,2881,富邦金,39.65
2016/1/11,2881,富邦金,39
2016/1/12,2881,富邦金,39.6
2016/1/13,2881,富邦金,39.1
2016/1/14,2881,富邦金,38
2016/1/15,2881,富邦金,36.8
2016/1/18,2881,富邦金,37.35
2016/1/19,2881,富邦金,37.15
2016/1/20,2881,富邦金,35.7
2016/1/21,2881,富邦金,35
2016/1/22,2881,富邦金,35
2016/1/25,2881,富邦金,36.2
2016/1/26,2881,富邦金,35.35
2016/1/27,2881,富邦金,35.4
2016/1/28,2881,富邦金,35.75
2016/1/29,2881,富邦金,36.45
2016/1/30,2881,富邦金,38.2
2016/2/1,2881,富邦金,38.4
2016/2/2,2881,富邦金,38.5
2016/2/3,2881,富邦金,37.85
2016/2/15,2881,富邦金,36.4
2016/2/16,2881,富邦金,38.35
2016/2/17,2881,富邦金,37.7
2016/2/18,2881,富邦金,38.3
2016/2/19,2881,富邦金,38.3
2016/2/22,2881,富邦金,38.35
2016/2/23,2881,富邦金,38.65
2016/2/24,2881,富邦金,38.35
2016/2/25,2881,富邦金,39.1
2016/2/26,2881,富邦金,39.45
2016/3/1,2881,富邦金,39.4
2016/3/2,2881,富邦金,40.15
2016/3/3,2881,富邦金,41.15
2016/3/4,2881,富邦金,41.45
2016/3/7,2881,富邦金,41
2016/3/8,2881,富邦金,41.25
2016/3/9,2881,富邦金,40.7
2016/3/10,2881,富邦金,40.15
2016/3/11,2881,富邦金,40.45
2016/3/14,2881,富邦金,40.8
2016/3/15,2881,富邦金,39.8
2016/3/16,2881,富邦金,40.2
2016/3/17,2881,富邦金,40.7
2016/3/18,2881,富邦金,40.6
2016/3/21,2881,富邦金,40.4
2016/3/22,2881,富邦金,40.35
2016/3/23,2881,富邦金,40
2016/3/24,2881,富邦金,39.8
2016/3/25,2881,富邦金,39.95
2016/3/28,2881,富邦金,39.95
2016/3/29,2881,富邦金,39.45
2016/3/30,2881,富邦金,39.75
2016/3/31,2881,富邦金,41
2016/4/1,2881,富邦金,40.4
2016/4/6,2881,富邦金,39.05
2016/4/7,2881,富邦金,39.3
2016/4/8,2881,富邦金,39.6
2016/4/11,2881,富邦金,39.25
2016/4/12,2881,富邦金,39.45
2016/4/13,2881,富邦金,40
2016/4/14,2881,富邦金,40.4
2016/4/15,2881,富邦金,40.75
2016/4/18,2881,富邦金,40
2016/4/19,2881,富邦金,40.05
2016/4/20,2881,富邦金,39.65
2016/4/21,2881,富邦金,39.4
2016/4/22,2881,富邦金,39.85
2016/4/25,2881,富邦金,39.8
2016/4/26,2881,富邦金,40.25
2016/4/27,2881,富邦金,39.5
2016/4/28,2881,富邦金,38.85
2016/4/29,2881,富邦金,39.25
2016/5/3,2881,富邦金,38.95
2016/5/4,2881,富邦金,38
2016/5/5,2881,富邦金,37.8
2016/5/6,2881,富邦金,37
2016/5/9,2881,富邦金,36.9
2016/5/10,2881,富邦金,36.9
2016/5/11,2881,富邦金,36.65
2016/5/12,2881,富邦金,36.2
2016/5/13,2881,富邦金,35.7
2016/5/16,2881,富邦金,36
2016/5/17,2881,富邦金,36.35
2016/5/18,2881,富邦金,36.6
2016/5/19,2881,富邦金,36.3
2016/5/20,2881,富邦金,36.45
2016/5/23,2881,富邦金,37.85
2016/5/24,2881,富邦金,37
2016/5/25,2881,富邦金,37.7
2016/5/26,2881,富邦金,37.4
2016/5/27,2881,富邦金,37.8
2016/5/30,2881,富邦金,38.5
2016/5/31,2881,富邦金,38.5
2016/6/1,2881,富邦金,39
2016/6/2,2881,富邦金,38.8
2016/6/3,2881,富邦金,38.85
2016/6/4,2881,富邦金,38.5
2016/6/6,2881,富邦金,39
2016/6/7,2881,富邦金,39.15
2016/6/8,2881,富邦金,38.95
2016/6/13,2881,富邦金,38.45
2016/6/14,2881,富邦金,39.5
2016/6/15,2881,富邦金,39.8
2016/6/16,2881,富邦金,38.9
2016/6/17,2881,富邦金,39.25
2016/6/20,2881,富邦金,39.65
2016/6/21,2881,富邦金,39.75
2016/6/22,2881,富邦金,40
2016/6/23,2881,富邦金,39.8
2016/6/24,2881,富邦金,38.2
2016/6/27,2881,富邦金,36.7
2016/6/28,2881,富邦金,36.8
2016/6/29,2881,富邦金,37.25
2016/6/30,2881,富邦金,37.65
2016/7/1,2881,富邦金,37.6
2016/7/4,2881,富邦金,37.35
2016/7/5,2881,富邦金,37
2016/7/6,2881,富邦金,36.1
2016/7/7,2881,富邦金,36.05
2016/7/11,2881,富邦金,36.5
2016/7/12,2881,富邦金,37.15
2016/7/13,2881,富邦金,37.9
2016/7/14,2881,富邦金,38.1
2016/7/15,2881,富邦金,39
2016/7/18,2881,富邦金,39.45
2016/7/19,2881,富邦金,40.25
2016/7/20,2881,富邦金,40
2016/7/21,2881,富邦金,40.05
2016/7/22,2881,富邦金,40.05
2016/7/25,2881,富邦金,39.85
2016/7/26,2881,富邦金,40
2016/7/27,2881,富邦金,39.9
2016/7/28,2881,富邦金,40.1
2016/7/29,2881,富邦金,39.65
2016/8/1,2881,富邦金,40
2016/8/2,2881,富邦金,39.8
2016/8/3,2881,富邦金,39.65
2016/8/4,2881,富邦金,39.75
2016/8/5,2881,富邦金,40.45
2016/8/8,2881,富邦金,41.65
2016/8/9,2881,富邦金,41.65
2016/8/10,2881,富邦金,42
2016/8/11,2881,富邦金,41.55
2016/8/12,2881,富邦金,41.7
2016/8/15,2881,富邦金,41.5
2016/8/16,2881,富邦金,41.6
2016/8/17,2881,富邦金,41.7
2016/8/18,2881,富邦金,41.85
2016/8/19,2881,富邦金,41.2
2016/8/22,2881,富邦金,40.7
2016/8/23,2881,富邦金,41.8
2016/8/24,2881,富邦金,41.55
2016/8/25,2881,富邦金,42
2016/8/26,2881,富邦金,42
2016/8/29,2881,富邦金,43
2016/8/30,2881,富邦金,44.55
2016/8/31,2881,富邦金,44.9
2016/9/1,2881,富邦金,44.15
2016/9/2,2881,富邦金,44.55
2016/9/5,2881,富邦金,45
2016/9/6,2881,富邦金,46
2016/9/7,2881,富邦金,46.05
2016/9/8,2881,富邦金,46.75
2016/9/9,2881,富邦金,45.95
2016/9/10,2881,富邦金,44.85
2016/9/12,2881,富邦金,44.9
2016/9/13,2881,富邦金,44.8
2016/9/14,2881,富邦金,44.5
2016/9/19,2881,富邦金,45.7
2016/9/20,2881,富邦金,46.2
2016/9/21,2881,富邦金,46.5
2016/9/22,2881,富邦金,46.5
2016/9/23,2881,富邦金,46.5
2016/9/26,2881,富邦金,45.5
2016/9/29,2881,富邦金,46.8
2016/9/30,2881,富邦金,46.3
2016/10/3,2881,富邦金,46.05
2016/10/4,2881,富邦金,46.45
2016/10/5,2881,富邦金,46.3
2016/10/6,2881,富邦金,45.85
2016/10/7,2881,富邦金,45.3
2016/10/11,2881,富邦金,45
2016/10/12,2881,富邦金,45.8
2016/10/13,2881,富邦金,45.45
2016/10/14,2881,富邦金,45.7
2016/10/17,2881,富邦金,45.05
2016/10/18,2881,富邦金,45.6
2016/10/19,2881,富邦金,45.5
2016/10/20,2881,富邦金,45.15
2016/10/21,2881,富邦金,44.9
2016/10/24,2881,富邦金,44.85
2016/10/25,2881,富邦金,45.3
2016/10/26,2881,富邦金,45.35
2016/10/27,2881,富邦金,45.45
2016/10/28,2881,富邦金,44.9
2016/10/31,2881,富邦金,44.8
2016/11/1,2881,富邦金,44.75
2016/11/2,2881,富邦金,44.5
2016/11/3,2881,富邦金,43.5
2016/11/4,2881,富邦金,43.9
2016/11/7,2881,富邦金,44.3
2016/11/8,2881,富邦金,44.5
2016/11/9,2881,富邦金,42.8
2016/11/10,2881,富邦金,45.3
2016/11/11,2881,富邦金,45.75
2016/11/14,2881,富邦金,48.5
2016/11/15,2881,富邦金,47.5
2016/11/16,2881,富邦金,47.6
2016/11/17,2881,富邦金,47.6
2016/11/18,2881,富邦金,47.1
2016/11/21,2881,富邦金,48.1
2016/11/22,2881,富邦金,48.05
2016/11/23,2881,富邦金,47.75
2016/11/24,2881,富邦金,48.45
2016/11/25,2881,富邦金,49.35
2016/11/28,2881,富邦金,49.35
2016/11/29,2881,富邦金,49.45
2016/11/30,2881,富邦金,49.45
2016/12/1,2881,富邦金,50.3
2016/12/2,2881,富邦金,50.8
2016/12/5,2881,富邦金,51
2016/12/6,2881,富邦金,51
2016/12/7,2881,富邦金,51
2016/12/8,2881,富邦金,51.2
2016/12/9,2881,富邦金,51.5
2016/12/12,2881,富邦金,51.4
2016/12/13,2881,富邦金,52.3
2016/12/14,2881,富邦金,51.5
2016/12/15,2881,富邦金,53
2016/12/16,2881,富邦金,52.9
2016/12/19,2881,富邦金,52.9
2016/12/20,2881,富邦金,52.9
2016/12/21,2881,富邦金,52.5
2016/12/22,2881,富邦金,50.2
2016/12/23,2881,富邦金,49.8
2016/12/26,2881,富邦金,50.8
2016/12/27,2881,富邦金,50.1
2016/12/28,2881,富邦金,50.9
2016/12/29,2881,富邦金,50.2
2016/12/30,2881,富邦金,51
2017/1/3,2881,富邦金,51.4
2017/1/4,2881,富邦金,51.1
2017/1/5,2881,富邦金,51.4
2017/1/6,2881,富邦金,51.6
2017/1/9,2881,富邦金,51.7
2017/1/10,2881,富邦金,52
2017/1/11,2881,富邦金,51.7
2017/1/12,2881,富邦金,52.2
2017/1/13,2881,富邦金,51.3
2017/1/16,2881,富邦金,50.4
2017/1/17,2881,富邦金,51.3
2017/1/18,2881,富邦金,50.5
2017/1/19,2881,富邦金,50.2
2017/1/20,2881,富邦金,50.5
2017/1/23,2881,富邦金,50.7
2017/1/24,2881,富邦金,50.6
2017/2/2,2881,富邦金,50.1
2017/2/3,2881,富邦金,49.4
2017/2/6,2881,富邦金,50.5
2017/2/7,2881,富邦金,50.7
2017/2/8,2881,富邦金,50.4
2017/2/9,2881,富邦金,50.7
2017/2/10,2881,富邦金,51
2017/2/13,2881,富邦金,50.7
2017/2/14,2881,富邦金,51.3
2017/2/15,2881,富邦金,51.2
2017/2/16,2881,富邦金,51.3
2017/2/17,2881,富邦金,50.8
2017/2/18,2881,富邦金,50.6
2017/2/20,2881,富邦金,50.2
2017/2/21,2881,富邦金,50.5
2017/2/22,2881,富邦金,50.2
2017/2/23,2881,富邦金,49.85
2017/2/24,2881,富邦金,49.75
2017/3/1,2881,富邦金,49.6
2017/3/2,2881,富邦金,49.8
2017/3/3,2881,富邦金,49.8
2017/3/6,2881,富邦金,50.5
2017/3/7,2881,富邦金,50.6
2017/3/8,2881,富邦金,51.5
2017/3/9,2881,富邦金,51.1
2017/3/10,2881,富邦金,51.9
2017/3/13,2881,富邦金,52.3
2017/3/14,2881,富邦金,52.1
2017/3/15,2881,富邦金,52.2
2017/3/16,2881,富邦金,52.2
2017/3/17,2881,富邦金,52.7
2017/3/20,2881,富邦金,52.5
2017/3/21,2881,富邦金,52.5
2017/3/22,2881,富邦金,52.4
2017/3/23,2881,富邦金,53.1
2017/3/24,2881,富邦金,52.7
2017/3/27,2881,富邦金,51.8
2017/3/28,2881,富邦金,51
2017/3/29,2881,富邦金,50.5
2017/3/30,2881,富邦金,49.95
2017/3/31,2881,富邦金,49.5
2017/4/5,2881,富邦金,49
2017/4/6,2881,富邦金,48.8
2017/4/7,2881,富邦金,48.15
2017/4/10,2881,富邦金,48.35
2017/4/11,2881,富邦金,48
2017/4/12,2881,富邦金,47.8
2017/4/13,2881,富邦金,47.9
2017/4/14,2881,富邦金,47.3
2017/4/17,2881,富邦金,47.25
2017/4/18,2881,富邦金,46.5
2017/4/19,2881,富邦金,46.5
2017/4/20,2881,富邦金,47.05
2017/4/21,2881,富邦金,46.95
2017/4/24,2881,富邦金,47
2017/4/25,2881,富邦金,47.75
2017/4/26,2881,富邦金,47
2017/4/27,2881,富邦金,47.25
2017/4/28,2881,富邦金,47.3
2017/5/2,2881,富邦金,47.55
2017/5/3,2881,富邦金,47.6
2017/5/4,2881,富邦金,47.7
2017/5/5,2881,富邦金,47.6
2017/5/8,2881,富邦金,47.65
2017/5/9,2881,富邦金,47.7
2017/5/10,2881,富邦金,47.5
2017/5/11,2881,富邦金,47.8
2017/5/12,2881,富邦金,47.6
2017/5/15,2881,富邦金,47.95
2017/5/16,2881,富邦金,48.3
2017/5/17,2881,富邦金,48.2
2017/5/18,2881,富邦金,47.6
2017/5/19,2881,富邦金,47.25
2017/5/22,2881,富邦金,47.45
2017/5/23,2881,富邦金,47.35
2017/5/24,2881,富邦金,47.35
2017/5/25,2881,富邦金,47.5
2016/1/4,2882,國泰金,42
2016/1/5,2882,國泰金,41.1
2016/1/6,2882,國泰金,40.35
2016/1/7,2882,國泰金,39.65
2016/1/8,2882,國泰金,39.95
2016/1/11,2882,國泰金,39
2016/1/12,2882,國泰金,38.9
2016/1/13,2882,國泰金,38.4
2016/1/14,2882,國泰金,37
2016/1/15,2882,國泰金,35.5
2016/1/18,2882,國泰金,35
2016/1/19,2882,國泰金,35.3
2016/1/20,2882,國泰金,33.9
2016/1/21,2882,國泰金,33.6
2016/1/22,2882,國泰金,34.1
2016/1/25,2882,國泰金,35.25
2016/1/26,2882,國泰金,34.1
2016/1/27,2882,國泰金,34.1
2016/1/28,2882,國泰金,34.15
2016/1/29,2882,國泰金,36.1
2016/1/30,2882,國泰金,37.6
2016/2/1,2882,國泰金,37
2016/2/2,2882,國泰金,37
2016/2/3,2882,國泰金,35.8
2016/2/15,2882,國泰金,35
2016/2/16,2882,國泰金,36.65
2016/2/17,2882,國泰金,36
2016/2/18,2882,國泰金,36.9
2016/2/19,2882,國泰金,37
2016/2/22,2882,國泰金,36.9
2016/2/23,2882,國泰金,37.1
2016/2/24,2882,國泰金,36.6
2016/2/25,2882,國泰金,36.9
2016/2/26,2882,國泰金,37.3
2016/3/1,2882,國泰金,37.05
2016/3/2,2882,國泰金,38.2
2016/3/3,2882,國泰金,39.45
2016/3/4,2882,國泰金,39.35
2016/3/7,2882,國泰金,39.6
2016/3/8,2882,國泰金,39.65
2016/3/9,2882,國泰金,39.5
2016/3/10,2882,國泰金,39.25
2016/3/11,2882,國泰金,39.4
2016/3/14,2882,國泰金,39.55
2016/3/15,2882,國泰金,38.6
2016/3/16,2882,國泰金,39
2016/3/17,2882,國泰金,39.15
2016/3/18,2882,國泰金,39.4
2016/3/21,2882,國泰金,39.1
2016/3/22,2882,國泰金,38.75
2016/3/23,2882,國泰金,38.65
2016/3/24,2882,國泰金,37.9
2016/3/25,2882,國泰金,37.9
2016/3/28,2882,國泰金,37.9
2016/3/29,2882,國泰金,37.3
2016/3/30,2882,國泰金,37.95
2016/3/31,2882,國泰金,38.55
2016/4/1,2882,國泰金,37.75
2016/4/6,2882,國泰金,36.8
2016/4/7,2882,國泰金,36.4
2016/4/8,2882,國泰金,36.3
2016/4/11,2882,國泰金,35.9
2016/4/12,2882,國泰金,35.8
2016/4/13,2882,國泰金,36.35
2016/4/14,2882,國泰金,36.3
2016/4/15,2882,國泰金,36.6
2016/4/18,2882,國泰金,36.65
